date,title,link,sentiment,recommendation
12.9.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/12/9/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
09.9.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/9/9/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
07.9.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/7/9/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
06.9.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/6/9/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
05.9.2016,Билтен за Август 2016,https://www.mse.mk/mk/news/5/9/2016/bulletin-for-august-2016,Positive,Buy
05.9.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/5/9/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
01.9.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/1/9/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
31.8.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/31/8/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
30.8.2016,Продолжена суспензија од котација на акциите на Топлификација АД Скопје,https://www.mse.mk/mk/news/30/8/2016/prolonged-suspension-of-listing-of-the-shares-of-toplifikacija-ad-skopje,Negative,Sell
30.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/30/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
25.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/25/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
24.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/24/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
23.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/23/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/22/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
19.8.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/19/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
18.8.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/18/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
17.8.2016,Јавна опомена за котираното друштво Благој Туфанов АД Радовиш,https://www.mse.mk/mk/news/17/8/2016/mse-board-of-directors-decision-–-public-warning-for-the-listed-company-blagoj-tufanov-ad-radovis,Positive,Buy
17.8.2016,Јавна опомена за котираното друштво ЕМО АД Охрид,https://www.mse.mk/mk/news/17/8/2016/mse-board-of-directors-decision-–-public-warning-for-the-listed-company-emo-ad-ohrid,Positive,Buy
17.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/17/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
16.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/16/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
11.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/11/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
10.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/10/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
09.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/9/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
08.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/8/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
05.8.2016,Билтен за Јули 2016,https://www.mse.mk/mk/news/5/8/2016/bulletin-for-july-2016,Positive,Buy
05.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/5/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
04.8.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/4/8/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
01.8.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/1/8/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
29.7.2016,Времена суспензија од котација и почеток на тргување на Слободен пазар на акциите на Топлификација АД Скопје,https://www.mse.mk/mk/news/29/7/2016/temporary-suspenson-of-listing-and,Negative,Sell
29.7.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/29/7/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
26.7.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/26/7/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
25.7.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/25/7/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.7.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/22/7/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
21.7.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/21/7/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
20.7.2016,Времен прекин на тргувањето со акциите на Топлификација АД Скопје,https://www.mse.mk/mk/news/20/7/2016/тemporary-suspension-of-trading-of-shares-issued-by-toplifikacija-ad-skopje,Negative,Sell
20.7.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/20/7/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
19.7.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/19/7/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
18.7.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/18/7/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
15.7.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/15/7/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
14.7.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/14/7/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
13.7.2016,Шестмесечен билтен за период Јануари-Јуни 2016 година,https://www.mse.mk/mk/news/13/7/2016/semi-annual-statistical-bulletin-for-period-january-june-2016,Positive,Buy
12.7.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/12/7/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
11.7.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/11/7/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
08.7.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/8/7/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
07.7.2016,Вонредна ревизија на индексот ОМБ,https://www.mse.mk/mk/news/7/7/2016/extraordinary-revision-of-mse-index-of-bonds-omb,Positive,Buy
07.7.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/7/7/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
06.7.2016,Билтен за Јуни 2016,https://www.mse.mk/mk/news/6/7/2016/bulletin-for-june-2016,Neutral,Hold
06.7.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/6/7/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
04.7.2016,Заврши третиот циклус од Виртуелната берза,https://www.mse.mk/mk/news/4/7/2016/the-third-cycle-of-the-virtuel-stock-exchange-was-successfully-completed,Neutral,Hold
04.7.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/4/7/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
01.7.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/1/7/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
30.6.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/30/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
29.6.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/29/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
28.6.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/28/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
27.6.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/27/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
24.6.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/24/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
23.6.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/23/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
22.6.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/22/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
21.6.2016,Преглед на финансиски податоци за котираните друштва,https://www.mse.mk/mk/news/21/6/2016/summary-of-financial-data-of-Listed-mse-companies,Positive,Buy
21.6.2016,Јавна опомена за котираното друштво ДС Смитх АД Скопје,https://www.mse.mk/mk/news/21/6/2016/mse-board-of-directors-decision-–-public-warning-for-the-listed-company-ds-smith-ad-skopje,Positive,Buy
21.6.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/21/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
20.6.2016,Откуп на сопствени акции,https://www.mse.mk/mk/news/20/6/2016/share-buy-backs,Negative,Sell
16.6.2016,Исклучување од котација на акциите издадени од ОХИС АД Скопје и Жито Вардар АД Велес,https://www.mse.mk/mk/news/16/6/2016/delisting-of-shares-issued-by-ohis-ad-skopje-and,Negative,Sell
16.6.2016,Редовна ревизија на индексите МБИ10 и ОМБ,https://www.mse.mk/mk/news/16/6/2016/regular-revision-of-mbi10-and-omb,Positive,Buy
16.6.2016,Котација на Петнаесеттата емисија на обврзници за денационализација,https://www.mse.mk/mk/news/16/6/2016/listing-of-the-fifteenth-issue-of-the-government-denationalization-bonds,Negative,Sell
16.6.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/16/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
15.6.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/15/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
14.6.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/14/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
13.6.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/13/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
10.6.2016,БЛОК ТРАНСАКЦИИ,https://www.mse.mk/mk/news/10/6/2016/block-trades,Positive,Buy
10.6.2016,Нетрговски трансфер на акции на котирани друштва,https://www.mse.mk/mk/news/10/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
09.6.2016,Објавена Намера за преземање на Макпетрол АД Скопје,https://www.mse.mk/mk/news/9/6/2016/intention-for-takover-of-makpetrol-ad-skopje,Positive,Buy
09.6.2016,Известување во врска со Намера за преземање на Макпетрол АД Скопје,https://www.mse.mk/mk/news/9/6/2016/announcement,Positive,Buy
06.6.2016,ОТКУП НА СОПСТВЕНИ АКЦИИ И НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/6/6/2016/share-buy-backs-and-non-trade-transfers-of-listed-companies-share,Negative,Sell
03.6.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/3/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
02.6.2016,БИЛТЕН ЗА МАЈ 2016,https://www.mse.mk/mk/news/2/6/2016/bulletin-for-may-2016,Neutral,Hold
02.6.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/2/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
01.6.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/1/6/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
31.5.2016,БЛОК ТРАНСАКЦИИ,https://www.mse.mk/mk/news/31/5/2016/block-trades,Positive,Buy
31.5.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/31/5/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
30.5.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/30/5/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
27.5.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/27/5/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
26.5.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/26/5/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
25.5.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/25/5/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
23.5.2016,НЕТРГОВСКИ ТРАНСФЕР НА АКЦИИ НА КОТИРАНИ ДРУШТВА,https://www.mse.mk/mk/news/23/5/2016/non-trade-transfers-of-listed-companies-share,Negative,Sell
